Development,AvailableLots,timestamp
Suntec City,1130,2022-03-22T06:12
Suntec City,1142,2022-03-22T06:27
Suntec City,1145,2022-03-22T06:37
Suntec City,1753,2022-03-23T00:12
Suntec City,1435,2022-03-23T02:32
Suntec City,1391,2022-03-23T02:57
Suntec City,1107,2022-03-23T06:52
Suntec City,1110,2022-03-23T08:37
Suntec City,1122,2022-03-23T08:47
Suntec City,1596,2022-03-23T09:32
Suntec City,1616,2022-03-23T09:47
Suntec City,1616,2022-03-23T09:57
Suntec City,1639,2022-03-23T10:12
Suntec City,1639,2022-03-23T10:17
Suntec City,1268,2022-03-28T03:32
Suntec City,1268,2022-03-28T03:42
Suntec City,1633,2022-03-28T09:47
Suntec City,1728,2022-03-29T00:07
Suntec City,1728,2022-03-29T00:17
Suntec City,988,2022-03-29T07:07
Suntec City,988,2022-03-29T07:12
Suntec City,1586,2022-03-29T09:57
Suntec City,1619,2022-03-29T10:22
Suntec City,1785,2022-03-29T23:32
Suntec City,1020,2022-03-30T08:47
Suntec City,1055,2022-03-30T08:52
Suntec City,1055,2022-03-30T08:57
Suntec City,1567,2022-03-30T09:22
Suntec City,1600,2022-03-30T09:37
Suntec City,1600,2022-03-30T09:42
Suntec City,2736,2022-03-30T23:07
Suntec City,1395,2022-03-31T02:37
Suntec City,1359,2022-03-31T02:47
Suntec City,952,2022-03-31T08:32
Suntec City,1535,2022-03-31T09:22
Suntec City,1763,2022-04-01T00:02
Suntec City,1124,2022-04-04T04:12
Suntec City,1033,2022-04-04T06:52
Suntec City,1033,2022-04-04T06:57
Suntec City,1046,2022-04-04T07:02
Suntec City,1068,2022-04-04T07:42
Suntec City,1160,2022-04-04T09:12
Suntec City,1611,2022-04-04T09:37
Suntec City,1077,2022-04-05T06:37
Suntec City,1073,2022-04-05T06:57
Suntec City,1072,2022-04-05T07:12
Suntec City,1083,2022-04-05T08:07
Suntec City,1652,2022-04-05T09:27
Suntec City,1652,2022-04-05T09:32
Suntec City,1668,2022-04-05T09:37
Suntec City,1668,2022-04-05T09:42
Suntec City,2724,2022-04-05T23:07
Suntec City,1810,2022-04-05T23:22
Suntec City,1308,2022-04-06T02:32
Suntec City,1053,2022-04-06T07:12
Suntec City,1066,2022-04-06T07:22
Suntec City,1076,2022-04-06T07:32
Suntec City,1075,2022-04-06T08:27
Suntec City,1085,2022-04-06T08:37
Suntec City,1100,2022-04-06T08:52
Suntec City,1132,2022-04-06T09:07
Suntec City,1595,2022-04-06T09:17
Suntec City,1737,2022-04-06T10:32
Suntec City,1503,2022-04-07T01:57
Suntec City,1459,2022-04-07T02:07
Suntec City,1772,2022-04-08T00:02
Suntec City,1161,2022-04-11T03:27
Suntec City,1129,2022-04-11T03:32
Suntec City,945,2022-04-11T04:22
Suntec City,945,2022-04-11T04:27
Suntec City,867,2022-04-11T04:32
Suntec City,1091,2022-04-11T08:22
Suntec City,1680,2022-04-11T10:07
Suntec City,1707,2022-04-11T10:12
Suntec City,1339,2022-04-13T02:47
Suntec City,1246,2022-04-13T03:12
Suntec City,1009,2022-04-13T06:42
Suntec City,1043,2022-04-13T07:17
Suntec City,1054,2022-04-13T07:22
Suntec City,1059,2022-04-13T07:42
Suntec City,1048,2022-04-13T07:57
Suntec City,1054,2022-04-13T08:02
Suntec City,1050,2022-04-13T08:12
Suntec City,1054,2022-04-13T08:17
Suntec City,1723,2022-04-13T10:37
Suntec City,1715,2022-04-13T10:42
Suntec City,1197,2022-04-14T03:12
Suntec City,1187,2022-04-14T03:17
Suntec City,1786,2022-04-14T13:47
Suntec City,1883,2022-04-14T13:57
Suntec City,2185,2022-04-14T14:32
Suntec City,2249,2022-04-14T14:42
Suntec City,2379,2022-04-14T15:12
Suntec City,2750,2022-04-14T22:22
Suntec City,2751,2022-04-14T22:32
Suntec City,2751,2022-04-14T22:42
Suntec City,2467,2022-04-15T15:37
Suntec City,2490,2022-04-15T15:47
Suntec City,2596,2022-04-15T16:37
Suntec City,2605,2022-04-15T16:42
Suntec City,2632,2022-04-15T17:07
Suntec City,2577,2022-04-16T16:47
Suntec City,2610,2022-04-16T17:02
Suntec City,2612,2022-04-16T17:07
Suntec City,2620,2022-04-16T17:12
Suntec City,2627,2022-04-16T17:17
Suntec City,2382,2022-04-17T13:52
Suntec City,2562,2022-04-17T14:32
Suntec City,2569,2022-04-17T14:37
Suntec City,2740,2022-04-17T22:42
Suntec City,2741,2022-04-17T22:47
Suntec City,2741,2022-04-17T22:52
Suntec City,1003,2022-04-18T06:27
Suntec City,1016,2022-04-19T07:22
Suntec City,1017,2022-04-19T07:27
Suntec City,1031,2022-04-19T07:47
Suntec City,1019,2022-04-19T08:12
Suntec City,1022,2022-04-19T08:17
Suntec City,1135,2022-04-19T09:02
Suntec City,1060,2022-03-01T06:22
Suntec City,1371,2022-03-02T03:27
Suntec City,1120,2022-03-02T07:37
Suntec City,1780,2022-03-02T10:02
Suntec City,1480,2022-03-03T02:27
Suntec City,1455,2022-03-03T02:37
Suntec City,1421,2022-03-03T02:52
Suntec City,1092,2022-03-03T06:17
Suntec City,1100,2022-03-03T06:42
Suntec City,1117,2022-03-03T07:32
Suntec City,1121,2022-03-03T08:27
Suntec City,1131,2022-03-03T08:37
Suntec City,1695,2022-03-03T09:27
Suntec City,1766,2022-03-04T00:02
Suntec City,1766,2022-03-04T00:07
Suntec City,1766,2022-03-04T00:12
Suntec City,1744,2022-03-04T00:22
Suntec City,1788,2022-03-07T10:07
Suntec City,2734,2022-03-07T22:52
Suntec City,2734,2022-03-07T22:57
Suntec City,2722,2022-03-07T23:02
Suntec City,1126,2022-03-08T07:42
Suntec City,1128,2022-03-08T07:52
Suntec City,1655,2022-03-08T09:17
Suntec City,1670,2022-03-08T09:32
Suntec City,1670,2022-03-08T09:37
Suntec City,1336,2022-03-09T03:27
Suntec City,1309,2022-03-09T03:37
Suntec City,1161,2022-03-09T06:57
Suntec City,1194,2022-03-09T07:27
Suntec City,1194,2022-03-09T07:32
Suntec City,1182,2022-03-09T07:57
Suntec City,1766,2022-03-09T09:52
Suntec City,1766,2022-03-09T09:57
Suntec City,1796,2022-03-09T10:07
Suntec City,1796,2022-03-09T10:12
Suntec City,1104,2022-03-10T06:27
Suntec City,1089,2022-03-10T06:32
Suntec City,1142,2022-03-10T07:12
Suntec City,1731,2022-03-10T10:37
Suntec City,1435,2022-03-11T03:02
Suntec City,1395,2022-03-11T03:07
Suntec City,1370,2022-03-11T03:27
Suntec City,979,2022-03-11T08:07
Suntec City,1452,2022-03-11T09:42
Suntec City,870,2022-03-14T06:32
Suntec City,1592,2022-03-14T10:27
Suntec City,1565,2022-03-14T10:37
Suntec City,2565,2022-03-14T14:47
Suntec City,2699,2022-03-14T16:32
Suntec City,2705,2022-03-14T16:37
Suntec City,2705,2022-03-14T16:42
Suntec City,1045,2022-03-15T03:52
Suntec City,753,2022-03-15T06:07
Suntec City,753,2022-03-15T06:17
Suntec City,2579,2022-03-15T15:07
Suntec City,2579,2022-03-15T15:12
Suntec City,2734,2022-03-15T18:42
Suntec City,2744,2022-03-15T19:17
Suntec City,2744,2022-03-15T19:22
Suntec City,2746,2022-03-15T20:32
Suntec City,2746,2022-03-15T20:37
Suntec City,2746,2022-03-15T20:42
Suntec City,1163,2022-03-16T03:22
Suntec City,833,2022-03-16T07:52
Suntec City,833,2022-03-16T08:02
Suntec City,1304,2022-03-17T02:52
Suntec City,1304,2022-03-17T02:57
Suntec City,781,2022-03-17T07:22
Suntec City,1400,2022-03-17T09:57
Suntec City,1783,2022-03-17T23:57
Suntec City,1172,2022-03-18T03:17
Suntec City,1172,2022-03-18T03:22
Suntec City,1172,2022-03-18T03:27
Suntec City,1084,2022-03-18T03:42
Suntec City,1084,2022-03-18T03:47
Suntec City,1009,2022-03-18T03:52
Suntec City,544,2022-03-18T06:52
Suntec City,544,2022-03-18T06:57
Suntec City,527,2022-03-18T07:42
Suntec City,563,2022-03-18T08:02
Suntec City,1218,2022-03-18T09:47
Suntec City,1218,2022-03-18T09:52
Suntec City,1218,2022-03-18T09:57
Suntec City,2735,2022-03-20T22:37
Suntec City,1075,2022-03-21T05:32
Suntec City,1756,2022-03-21T10:12
Suntec City,1786,2022-03-21T10:17
Suntec City,1786,2022-03-21T10:27
Suntec City,1810,2022-03-21T10:37
Suntec City,1362,2022-03-22T03:02
Suntec City,1277,2022-03-22T03:32
Suntec City,1277,2022-03-22T03:37
Suntec City,1142,2022-03-22T06:17
Suntec City,1142,2022-03-22T06:22
Suntec City,1145,2022-03-22T06:42
Suntec City,1141,2022-03-22T06:47
Suntec City,1141,2022-03-22T06:52
Suntec City,1809,2022-03-22T23:22
Suntec City,1800,2022-03-22T23:32
Suntec City,1800,2022-03-22T23:37
Suntec City,1800,2022-03-22T23:42
Suntec City,1753,2022-03-23T00:07
Suntec City,1483,2022-03-23T02:27
Suntec City,1349,2022-03-23T03:02
Suntec City,1349,2022-03-23T03:07
Suntec City,1349,2022-03-23T03:12
Suntec City,1093,2022-03-23T06:32
Suntec City,1092,2022-03-23T06:37
Suntec City,1092,2022-03-23T06:42
Suntec City,1107,2022-03-23T06:47
Suntec City,1101,2022-03-23T07:47
Suntec City,1098,2022-03-23T07:52
Suntec City,1596,2022-03-23T09:42
Suntec City,1616,2022-03-23T09:52
Suntec City,1818,2022-03-24T23:22
Suntec City,1804,2022-03-24T23:37
Suntec City,2738,2022-03-27T23:02
Suntec City,1814,2022-03-27T23:17
Suntec City,2732,2022-03-28T22:47
Suntec City,2732,2022-03-28T22:52
Suntec City,2732,2022-03-28T22:57
Suntec City,1764,2022-03-28T23:52
Suntec City,967,2022-03-29T06:52
Suntec City,967,2022-03-29T06:57
Suntec City,988,2022-03-29T07:02
Suntec City,1262,2022-03-30T03:12
Suntec City,1003,2022-03-30T08:17
Suntec City,1003,2022-03-30T08:27
Suntec City,1069,2022-03-30T09:02
Suntec City,1600,2022-03-30T09:32
Suntec City,2736,2022-03-30T23:17
Suntec City,952,2022-03-31T08:22
Suntec City,952,2022-03-31T08:27
Suntec City,1535,2022-03-31T09:17
Suntec City,1587,2022-03-31T09:42
Suntec City,1619,2022-03-31T09:47
Suntec City,1746,2022-04-01T00:17
Suntec City,1746,2022-04-01T00:22
Suntec City,997,2022-04-01T07:52
Suntec City,1017,2022-04-01T08:27
Suntec City,1518,2022-04-01T09:17
Suntec City,1518,2022-04-01T09:22
Suntec City,1518,2022-04-01T09:27
Suntec City,2627,2022-04-03T14:52
Suntec City,2647,2022-04-03T15:12
Suntec City,1083,2022-04-04T07:52
Suntec City,1083,2022-04-04T07:57
Suntec City,1095,2022-04-04T08:07
Suntec City,1114,2022-04-04T08:27
Suntec City,1114,2022-04-04T08:32
Suntec City,1077,2022-04-05T06:32
Suntec City,1077,2022-04-05T06:42
Suntec City,1074,2022-04-05T07:17
Suntec City,1089,2022-04-05T07:57
Suntec City,1721,2022-04-05T10:12
Suntec City,1076,2022-04-06T07:42
Suntec City,1076,2022-04-06T07:47
Suntec City,1066,2022-04-06T08:17
Suntec City,1075,2022-04-06T08:32
Suntec City,1410,2022-04-07T02:27
Suntec City,1372,2022-04-07T02:37
Suntec City,1372,2022-04-07T02:42
Suntec City,1610,2022-04-07T09:57
Suntec City,1256,2022-04-11T02:47
Suntec City,1256,2022-04-11T02:57
Suntec City,1091,2022-04-11T08:27
Suntec City,1229,2022-04-13T03:17
Suntec City,1013,2022-04-13T06:47
Suntec City,1020,2022-04-13T06:52
Suntec City,1023,2022-04-13T06:57
Suntec City,1064,2022-04-13T07:27
Suntec City,1055,2022-04-13T07:52
Suntec City,1169,2022-04-14T03:22
Suntec City,1837,2022-04-14T13:52
Suntec City,2104,2022-04-14T14:22
Suntec City,2159,2022-04-14T14:27
Suntec City,2750,2022-04-14T22:52
Suntec City,2750,2022-04-14T23:02
Suntec City,2748,2022-04-14T23:12
Suntec City,2732,2022-04-14T23:57
Suntec City,2723,2022-04-15T00:07
Suntec City,2717,2022-04-15T00:12
Suntec City,2711,2022-04-15T00:17
Suntec City,2582,2022-04-15T16:27
Suntec City,2587,2022-04-15T16:32
Suntec City,2744,2022-04-15T20:12
Suntec City,2743,2022-04-15T20:17
Suntec City,2743,2022-04-15T20:22
Suntec City,2744,2022-04-15T20:27
Suntec City,2744,2022-04-15T20:32
Suntec City,2744,2022-04-15T20:37
Suntec City,2555,2022-04-16T01:17
Suntec City,2533,2022-04-16T01:22
Suntec City,2527,2022-04-16T01:27
Suntec City,2525,2022-04-16T01:32
Suntec City,2515,2022-04-16T01:37
Suntec City,2481,2022-04-16T15:42
Suntec City,2486,2022-04-16T15:47
Suntec City,2558,2022-04-16T16:32
Suntec City,2558,2022-04-16T16:37
Suntec City,2567,2022-04-16T16:42
Suntec City,2595,2022-04-16T16:52
Suntec City,2606,2022-04-16T16:57
Suntec City,2634,2022-04-16T17:32
Suntec City,2648,2022-04-16T17:37
Suntec City,2656,2022-04-16T17:42
Suntec City,2658,2022-04-16T17:47
Suntec City,2663,2022-04-16T17:52
Suntec City,2663,2022-04-16T17:57
Suntec City,1241,2022-04-18T03:32
Suntec City,978,2022-04-18T06:02
Suntec City,986,2022-04-18T06:12
Suntec City,1012,2022-04-19T06:57
Suntec City,1023,2022-04-19T07:02
Suntec City,1742,2022-04-19T10:37
Suntec City,1186,2022-02-28T03:57
Suntec City,1020,2022-02-28T05:37
Suntec City,1882,2022-02-28T10:32
Suntec City,1882,2022-02-28T10:42
Suntec City,2734,2022-02-28T22:32
Suntec City,2731,2022-02-28T22:47
Suntec City,2731,2022-02-28T22:52
Suntec City,2731,2022-02-28T22:57
Suntec City,1296,2022-03-01T03:02
Suntec City,1296,2022-03-01T03:07
Suntec City,1296,2022-03-01T03:12
Suntec City,1774,2022-03-01T10:07
Suntec City,1774,2022-03-01T10:12
Suntec City,1775,2022-03-01T10:27
Suntec City,1325,2022-03-02T03:32
Suntec City,1325,2022-03-02T03:37
Suntec City,1325,2022-03-02T03:42
Suntec City,1325,2022-03-02T03:47
Suntec City,1837,2022-03-02T10:47
Suntec City,1480,2022-03-03T02:17
Suntec City,1480,2022-03-03T02:32
Suntec City,1455,2022-03-03T02:42
Suntec City,1421,2022-03-03T02:57
Suntec City,1381,2022-03-03T03:07
Suntec City,1092,2022-03-03T06:32
Suntec City,1117,2022-03-03T07:07
Suntec City,1695,2022-03-03T09:22
Suntec City,1698,2022-03-03T09:57
Suntec City,2741,2022-03-03T23:07
Suntec City,2741,2022-03-03T23:12
Suntec City,2741,2022-03-03T23:17
Suntec City,1788,2022-03-07T10:12
Suntec City,2722,2022-03-07T23:17
Suntec City,1319,2022-03-08T03:12
Suntec City,1133,2022-03-08T05:57
Suntec City,1123,2022-03-08T06:07
Suntec City,1123,2022-03-08T06:12
Suntec City,1128,2022-03-08T06:22
Suntec City,1126,2022-03-08T07:32
Suntec City,1670,2022-03-08T09:42
Suntec City,1746,2022-03-08T10:07
Suntec City,1336,2022-03-09T03:22
Suntec City,1309,2022-03-09T03:32
Suntec City,1309,2022-03-09T03:47
Suntec City,1194,2022-03-09T07:22
Suntec City,1766,2022-03-09T10:02
Suntec City,1395,2022-03-10T03:17
Suntec City,1351,2022-03-10T03:22
Suntec City,1117,2022-03-10T06:47
Suntec City,1142,2022-03-10T07:07
Suntec City,1395,2022-03-11T03:12
Suntec City,987,2022-03-11T07:27
Suntec City,998,2022-03-11T07:32
Suntec City,979,2022-03-11T08:17
Suntec City,964,2022-03-11T08:27
Suntec City,1410,2022-03-11T09:47
Suntec City,1410,2022-03-11T09:57
Suntec City,1410,2022-03-11T10:02
Suntec City,2734,2022-03-13T22:57
Suntec City,2727,2022-03-13T23:07
Suntec City,2727,2022-03-13T23:12
Suntec City,1565,2022-03-14T10:32
Suntec City,2565,2022-03-14T14:42
Suntec City,2699,2022-03-14T16:22
Suntec City,2699,2022-03-14T16:27
Suntec City,2742,2022-03-14T22:57
Suntec City,2742,2022-03-14T23:02
Suntec City,2734,2022-03-14T23:07
Suntec City,1811,2022-03-14T23:17
Suntec City,1045,2022-03-15T03:47
Suntec City,753,2022-03-15T06:12
Suntec City,2533,2022-03-15T14:42
Suntec City,2596,2022-03-15T15:17
Suntec City,2746,2022-03-15T20:47
Suntec City,2746,2022-03-15T20:52
Suntec City,2746,2022-03-15T20:57
Suntec City,2746,2022-03-15T21:17
Suntec City,2746,2022-03-15T21:22
Suntec City,2746,2022-03-15T21:27
Suntec City,2746,2022-03-15T21:32
Suntec City,2746,2022-03-15T21:37
Suntec City,2746,2022-03-15T21:42
Suntec City,808,2022-03-16T07:22
Suntec City,1471,2022-03-16T10:17
Suntec City,1471,2022-03-16T10:22
Suntec City,1228,2022-03-17T03:17
Suntec City,1163,2022-03-17T03:22
Suntec City,781,2022-03-17T07:27
Suntec City,769,2022-03-17T07:37
Suntec City,769,2022-03-17T07:42
Suntec City,807,2022-03-17T08:32
Suntec City,819,2022-03-17T08:52
Suntec City,854,2022-03-17T09:02
Suntec City,854,2022-03-17T09:12
Suntec City,1390,2022-03-17T10:07
Suntec City,1374,2022-03-17T10:17
Suntec City,1172,2022-03-18T03:32
Suntec City,544,2022-03-18T06:47
Suntec City,525,2022-03-18T07:07
Suntec City,537,2022-03-18T07:32
Suntec City,556,2022-03-18T07:52
Suntec City,556,2022-03-18T07:57
Suntec City,2734,2022-03-20T22:47
Suntec City,2728,2022-03-20T23:02
Suntec City,1149,2022-03-21T04:27
Suntec City,1070,2022-03-21T05:12
Suntec City,1065,2022-03-21T05:27
Suntec City,1810,2022-03-21T10:32
Suntec City,1820,2022-03-21T10:47
Suntec City,1277,2022-03-22T03:42
Suntec City,1149,2022-03-22T07:02
Suntec City,1718,2022-03-22T10:12
Suntec City,1742,2022-03-22T10:17
Suntec City,1777,2022-03-22T23:47
Suntec City,1732,2022-03-23T00:17
Suntec City,1435,2022-03-23T02:37
Suntec City,1435,2022-03-23T02:42
Suntec City,1391,2022-03-23T02:47
Suntec City,1307,2022-03-23T03:17
Suntec City,1307,2022-03-23T03:22
Suntec City,1094,2022-03-23T07:27
Suntec City,1101,2022-03-23T07:42
Suntec City,1639,2022-03-23T10:07
Suntec City,1668,2022-03-23T10:22
Suntec City,1804,2022-03-24T23:42
Suntec City,997,2022-03-28T06:27
Suntec City,2724,2022-03-28T23:02
Suntec City,2724,2022-03-28T23:07
Suntec City,2724,2022-03-28T23:12
Suntec City,1728,2022-03-29T00:12
Suntec City,1785,2022-03-29T23:37
Suntec City,1205,2022-03-30T03:17
Suntec City,997,2022-03-30T08:07
Suntec City,1567,2022-03-30T09:17
Suntec City,2739,2022-03-30T23:02
Suntec City,2736,2022-03-30T23:12
Suntec City,1810,2022-03-30T23:27
Suntec City,1359,2022-03-31T02:52
Suntec City,1359,2022-03-31T02:57
Suntec City,921,2022-03-31T07:32
Suntec City,946,2022-03-31T08:12
Suntec City,1013,2022-03-31T09:12
Suntec City,1619,2022-03-31T09:52
Suntec City,1763,2022-04-01T00:07
Suntec City,1763,2022-04-01T00:12
Suntec City,1017,2022-04-01T07:32
Suntec City,1017,2022-04-01T07:37
Suntec City,997,2022-04-01T08:02
Suntec City,985,2022-04-01T08:07
Suntec City,2609,2022-04-03T14:37
Suntec City,2627,2022-04-03T14:47
Suntec City,2647,2022-04-03T15:02
Suntec City,2662,2022-04-03T15:22
Suntec City,1008,2022-04-04T05:52
Suntec City,1008,2022-04-04T06:02
Suntec City,1083,2022-04-04T08:02
Suntec City,1095,2022-04-04T08:12
Suntec City,1114,2022-04-04T08:22
Suntec City,1330,2022-04-05T03:02
Suntec City,1089,2022-04-05T06:22
Suntec City,1089,2022-04-05T06:27
Suntec City,1072,2022-04-05T07:07
Suntec City,1722,2022-04-05T09:57
Suntec City,1744,2022-04-05T10:17
Suntec City,1053,2022-04-06T07:17
Suntec City,1066,2022-04-06T07:27
Suntec City,1076,2022-04-06T07:37
Suntec City,1077,2022-04-06T07:57
Suntec City,1100,2022-04-06T08:47
Suntec City,1132,2022-04-06T09:12
Suntec City,1330,2022-04-07T02:47
Suntec City,1330,2022-04-07T02:52
Suntec City,1551,2022-04-07T09:37
Suntec City,1551,2022-04-07T09:42
Suntec City,1208,2022-04-11T03:02
Suntec City,1075,2022-04-11T03:47
Suntec City,1075,2022-04-11T03:52
Suntec City,1321,2022-04-13T02:52
Suntec City,1272,2022-04-13T03:07
Suntec City,1068,2022-04-13T07:32
Suntec City,1060,2022-04-13T07:37
Suntec City,906,2022-04-14T07:32
Suntec City,1738,2022-04-14T13:42
Suntec City,2018,2022-04-14T14:12
Suntec City,2751,2022-04-14T22:47
Suntec City,2750,2022-04-14T22:57
Suntec City,2750,2022-04-14T23:07
Suntec City,2749,2022-04-14T23:17
Suntec City,2729,2022-04-15T00:02
Suntec City,2478,2022-04-15T15:42
Suntec City,2536,2022-04-15T16:07
Suntec City,2546,2022-04-15T16:12
Suntec City,2560,2022-04-15T16:17
Suntec City,2572,2022-04-15T16:22
Suntec City,2732,2022-04-15T19:12
Suntec City,2732,2022-04-15T19:17
Suntec City,2732,2022-04-15T19:22
Suntec City,2732,2022-04-15T19:27
Suntec City,2734,2022-04-15T19:32
Suntec City,2743,2022-04-15T20:07
Suntec City,2503,2022-04-16T01:42
Suntec City,2467,2022-04-16T15:37
Suntec City,2527,2022-04-16T16:12
Suntec City,2533,2022-04-16T16:17
Suntec City,2545,2022-04-16T16:22
Suntec City,2551,2022-04-16T16:27
Suntec City,2684,2022-04-16T18:27
Suntec City,2346,2022-04-17T13:47
Suntec City,2508,2022-04-17T14:17
Suntec City,2534,2022-04-17T14:22
Suntec City,2549,2022-04-17T14:27
Suntec City,2590,2022-04-17T14:47
Suntec City,2594,2022-04-17T14:52
Suntec City,2603,2022-04-17T14:57
Suntec City,2611,2022-04-17T15:02
Suntec City,2611,2022-04-17T15:07
Suntec City,2618,2022-04-17T15:12
Suntec City,2620,2022-04-17T15:17
Suntec City,2665,2022-04-17T15:42
Suntec City,2668,2022-04-17T15:47
Suntec City,1216,2022-04-18T03:37
Suntec City,968,2022-04-18T05:57
Suntec City,981,2022-04-18T06:07
Suntec City,2531,2022-04-18T14:17
Suntec City,2545,2022-04-18T14:22
Suntec City,2560,2022-04-18T14:27
Suntec City,2568,2022-04-18T14:32
Suntec City,2581,2022-04-18T14:37
Suntec City,1020,2022-02-28T05:32
Suntec City,1296,2022-03-01T03:17
Suntec City,1027,2022-03-01T05:57
Suntec City,1775,2022-03-01T10:17
Suntec City,1775,2022-03-01T10:22
Suntec City,1775,2022-03-01T10:32
Suntec City,2669,2022-03-01T15:32
Suntec City,2669,2022-03-01T15:37
Suntec City,2669,2022-03-01T15:42
Suntec City,1480,2022-03-03T02:22
Suntec City,1381,2022-03-03T03:02
Suntec City,1086,2022-03-03T06:07
Suntec City,1092,2022-03-03T06:22
Suntec City,1703,2022-03-03T10:12
Suntec City,1818,2022-03-03T23:27
Suntec City,1801,2022-03-03T23:32
Suntec City,1297,2022-03-08T03:27
Suntec City,1297,2022-03-08T03:32
Suntec City,1133,2022-03-08T06:02
Suntec City,1706,2022-03-08T09:47
Suntec City,1706,2022-03-08T09:52
Suntec City,1746,2022-03-08T10:12
Suntec City,1746,2022-03-08T10:17
Suntec City,1416,2022-03-09T02:52
Suntec City,1309,2022-03-09T03:42
Suntec City,1173,2022-03-09T07:02
Suntec City,1796,2022-03-09T10:17
Suntec City,1395,2022-03-10T03:12
Suntec City,1302,2022-03-11T03:32
Suntec City,1000,2022-03-11T07:02
Suntec City,1452,2022-03-11T09:37
Suntec City,2727,2022-03-13T23:02
Suntec City,1812,2022-03-13T23:17
Suntec City,1812,2022-03-13T23:22
Suntec City,1812,2022-03-13T23:27
Suntec City,2452,2022-03-14T14:12
Suntec City,2565,2022-03-14T14:37
Suntec City,2593,2022-03-14T14:57
Suntec City,2628,2022-03-14T15:02
Suntec City,2640,2022-03-14T15:17
Suntec City,2683,2022-03-14T16:12
Suntec City,2683,2022-03-14T16:17
Suntec City,2734,2022-03-14T23:12
Suntec City,1045,2022-03-15T03:57
Suntec City,2533,2022-03-15T14:37
Suntec City,2746,2022-03-15T21:02
Suntec City,2746,2022-03-15T21:07
Suntec City,2746,2022-03-15T21:12
Suntec City,1163,2022-03-16T03:32
Suntec City,1448,2022-03-16T10:12
