Development,AvailableLots,timestamp
Suntec City,1347,2022-03-12T05:17
Suntec City,1302,2022-03-12T05:27
Suntec City,1302,2022-03-12T05:32
Suntec City,1191,2022-03-12T06:07
Suntec City,992,2022-03-12T13:07
Suntec City,992,2022-03-12T13:12
Suntec City,2400,2022-03-13T01:32
Suntec City,1026,2022-03-13T05:57
Suntec City,1104,2022-03-13T10:27
Suntec City,303,2022-03-19T11:57
Suntec City,378,2022-03-19T12:07
Suntec City,378,2022-03-19T12:12
Suntec City,462,2022-03-19T12:22
Suntec City,1221,2022-03-20T10:22
Suntec City,1177,2022-03-25T12:37
Suntec City,1177,2022-03-25T12:42
Suntec City,1186,2022-03-26T07:07
Suntec City,2146,2022-03-27T01:52
Suntec City,1625,2022-03-27T03:02
Suntec City,1018,2022-03-27T05:57
Suntec City,1018,2022-03-27T06:02
Suntec City,1054,2022-03-27T06:07
Suntec City,1054,2022-03-27T06:12
Suntec City,1071,2022-03-27T06:17
Suntec City,1052,2022-03-27T10:32
Suntec City,1187,2022-03-27T11:32
Suntec City,1187,2022-03-27T11:37
Suntec City,1059,2022-04-01T12:07
Suntec City,1059,2022-04-01T12:12
Suntec City,1231,2022-04-02T06:32
Suntec City,696,2022-04-02T09:47
Suntec City,2144,2022-04-03T01:57
Suntec City,1483,2022-04-03T11:52
Suntec City,1754,2022-04-07T11:52
Suntec City,1754,2022-04-07T11:57
Suntec City,1890,2022-04-07T12:42
Suntec City,1181,2022-04-08T11:27
Suntec City,1327,2022-04-09T07:12
Suntec City,1816,2022-04-10T02:22
Suntec City,1280,2022-04-10T03:32
Suntec City,1231,2022-04-10T10:02
Suntec City,1229,2022-04-10T10:32
Suntec City,1219,2022-04-10T10:42
Suntec City,1219,2022-04-10T10:47
Suntec City,1200,2022-04-10T10:52
Suntec City,1200,2022-04-10T11:02
Suntec City,935,2022-04-15T04:37
Suntec City,539,2022-04-15T06:37
Suntec City,547,2022-04-15T06:42
Suntec City,231,2022-04-15T11:22
Suntec City,270,2022-04-15T11:52
Suntec City,290,2022-04-15T11:57
Suntec City,287,2022-04-16T11:22
Suntec City,765,2022-04-17T05:07
Suntec City,1185,2022-02-27T04:47
Suntec City,1267,2022-02-27T11:12
Suntec City,1466,2022-03-05T04:42
Suntec City,605,2022-03-05T12:37
Suntec City,605,2022-03-05T12:47
Suntec City,1387,2022-03-12T04:57
Suntec City,1347,2022-03-12T05:07
Suntec City,1191,2022-03-12T06:17
Suntec City,1157,2022-03-12T06:22
Suntec City,583,2022-03-12T10:07
Suntec City,496,2022-03-12T10:32
Suntec City,1879,2022-03-13T02:47
Suntec City,1764,2022-03-13T03:07
Suntec City,1764,2022-03-13T03:12
Suntec City,1026,2022-03-13T05:52
Suntec City,1104,2022-03-13T10:22
Suntec City,1093,2022-03-13T10:32
Suntec City,1093,2022-03-13T10:37
Suntec City,201,2022-03-19T11:12
Suntec City,234,2022-03-19T11:22
Suntec City,378,2022-03-19T12:02
Suntec City,1041,2022-03-20T06:32
Suntec City,1041,2022-03-20T06:37
Suntec City,1221,2022-03-20T10:27
Suntec City,1189,2022-03-20T10:37
Suntec City,1279,2022-03-20T11:37
Suntec City,1177,2022-03-25T12:32
Suntec City,1405,2022-03-26T04:47
Suntec City,1145,2022-03-26T06:17
Suntec City,1145,2022-03-26T06:22
Suntec City,1145,2022-03-26T06:27
Suntec City,126,2022-03-26T10:52
Suntec City,19,2022-03-26T11:17
Suntec City,2405,2022-03-27T01:17
Suntec City,2405,2022-03-27T01:22
Suntec City,2288,2022-03-27T01:32
Suntec City,2003,2022-03-27T02:02
Suntec City,1881,2022-03-27T02:17
Suntec City,1625,2022-03-27T03:07
Suntec City,1515,2022-03-27T03:32
Suntec City,1018,2022-03-27T05:52
Suntec City,1071,2022-03-27T06:22
Suntec City,1071,2022-03-27T06:27
Suntec City,1052,2022-03-27T10:17
Suntec City,1052,2022-03-27T10:27
Suntec City,1017,2022-03-27T10:42
Suntec City,1187,2022-03-27T11:42
Suntec City,1477,2022-04-02T04:17
Suntec City,1231,2022-04-02T06:37
Suntec City,1483,2022-04-03T11:47
Suntec City,1724,2022-04-07T11:37
Suntec City,1724,2022-04-07T11:47
Suntec City,1764,2022-04-07T12:12
Suntec City,1656,2022-04-09T04:07
Suntec City,1552,2022-04-10T03:12
Suntec City,1552,2022-04-10T03:17
Suntec City,1280,2022-04-10T03:42
Suntec City,1280,2022-04-10T03:47
Suntec City,1231,2022-04-10T10:07
Suntec City,1231,2022-04-10T10:17
Suntec City,1229,2022-04-10T10:22
Suntec City,533,2022-04-15T06:47
Suntec City,225,2022-04-15T11:17
Suntec City,209,2022-04-15T11:32
Suntec City,218,2022-04-15T11:37
Suntec City,240,2022-04-15T11:47
Suntec City,1158,2022-03-04T12:02
Suntec City,288,2022-03-05T10:57
Suntec City,288,2022-03-05T11:02
Suntec City,215,2022-03-05T11:12
Suntec City,605,2022-03-05T12:42
Suntec City,1548,2022-03-12T04:22
Suntec City,1548,2022-03-12T04:27
Suntec City,1205,2022-03-12T05:57
Suntec City,1191,2022-03-12T06:12
Suntec City,583,2022-03-12T10:12
Suntec City,436,2022-03-12T10:37
Suntec City,436,2022-03-12T10:42
Suntec City,2400,2022-03-13T01:37
Suntec City,2400,2022-03-13T01:42
Suntec City,2400,2022-03-13T01:47
Suntec City,1879,2022-03-13T02:52
Suntec City,1879,2022-03-13T02:57
Suntec City,1638,2022-03-13T03:27
Suntec City,1525,2022-03-13T03:37
Suntec City,1026,2022-03-13T06:02
Suntec City,1019,2022-03-13T06:07
Suntec City,1093,2022-03-13T10:42
Suntec City,1095,2022-03-13T11:42
Suntec City,234,2022-03-19T11:27
Suntec City,252,2022-03-19T11:37
Suntec City,303,2022-03-19T11:52
Suntec City,1311,2022-03-20T03:47
Suntec City,1010,2022-03-20T06:22
Suntec City,1189,2022-03-20T10:32
Suntec City,1279,2022-03-20T11:42
Suntec City,1405,2022-03-26T04:52
Suntec City,126,2022-03-26T10:57
Suntec City,69,2022-03-26T11:07
Suntec City,19,2022-03-26T11:22
Suntec City,2405,2022-03-27T01:27
Suntec City,1881,2022-03-27T02:22
Suntec City,1881,2022-03-27T02:27
Suntec City,1881,2022-03-27T02:32
Suntec City,1625,2022-03-27T03:12
Suntec City,1515,2022-03-27T03:17
Suntec City,1515,2022-03-27T03:22
Suntec City,1515,2022-03-27T03:27
Suntec City,1017,2022-03-27T10:37
Suntec City,1034,2022-03-27T10:52
Suntec City,1034,2022-03-27T10:57
Suntec City,1477,2022-04-02T04:22
Suntec City,1477,2022-04-02T04:27
Suntec City,1235,2022-04-02T06:27
Suntec City,579,2022-04-02T12:12
Suntec City,854,2022-04-02T12:32
Suntec City,2144,2022-04-03T01:47
Suntec City,2144,2022-04-03T01:52
Suntec City,1135,2022-04-03T03:52
Suntec City,900,2022-04-03T06:12
Suntec City,974,2022-04-03T06:17
Suntec City,1072,2022-04-03T06:42
Suntec City,1724,2022-04-07T11:42
Suntec City,1764,2022-04-07T12:07
Suntec City,1327,2022-04-09T07:07
Suntec City,841,2022-04-09T09:52
Suntec City,1552,2022-04-10T03:07
Suntec City,1434,2022-04-10T03:22
Suntec City,1219,2022-04-10T10:37
Suntec City,1200,2022-04-10T10:57
Suntec City,1328,2022-04-10T11:42
Suntec City,897,2022-04-15T04:42
Suntec City,1180,2022-03-04T11:37
Suntec City,1180,2022-03-04T11:42
Suntec City,1229,2022-03-04T12:42
Suntec City,215,2022-03-05T11:07
Suntec City,339,2022-03-05T12:02
Suntec City,1387,2022-03-12T04:52
Suntec City,1302,2022-03-12T05:22
Suntec City,1255,2022-03-12T05:47
Suntec City,809,2022-03-12T12:52
Suntec City,809,2022-03-12T12:57
Suntec City,2178,2022-03-13T02:17
Suntec City,1764,2022-03-13T03:02
Suntec City,1638,2022-03-13T03:32
Suntec City,1093,2022-03-13T10:47
Suntec City,234,2022-03-19T11:17
Suntec City,252,2022-03-19T11:32
Suntec City,252,2022-03-19T11:42
Suntec City,303,2022-03-19T11:47
Suntec City,1189,2022-03-20T10:42
Suntec City,1192,2022-03-20T10:47
Suntec City,1231,2022-03-20T11:17
Suntec City,1532,2022-03-26T04:27
Suntec City,1405,2022-03-26T04:57
Suntec City,69,2022-03-26T11:12
Suntec City,97,2022-03-26T11:32
Suntec City,159,2022-03-26T11:52
Suntec City,159,2022-03-26T11:57
Suntec City,159,2022-03-26T12:02
Suntec City,198,2022-03-26T12:07
Suntec City,198,2022-03-26T12:12
Suntec City,324,2022-03-26T12:17
Suntec City,1154,2022-03-27T04:12
Suntec City,1154,2022-03-27T04:17
Suntec City,1073,2022-03-27T11:02
Suntec City,1073,2022-03-27T11:12
Suntec City,1102,2022-03-27T11:17
Suntec City,1102,2022-03-27T11:22
Suntec City,1102,2022-03-27T11:27
Suntec City,700,2022-04-02T12:17
Suntec City,854,2022-04-02T12:37
Suntec City,854,2022-04-02T12:42
Suntec City,910,2022-04-03T04:27
Suntec City,886,2022-04-03T04:37
Suntec City,900,2022-04-03T06:07
Suntec City,974,2022-04-03T06:22
Suntec City,1405,2022-04-03T09:47
Suntec City,1405,2022-04-03T09:52
Suntec City,1099,2022-04-08T11:32
Suntec City,1099,2022-04-08T11:37
Suntec City,841,2022-04-09T09:57
Suntec City,1434,2022-04-10T03:27
Suntec City,522,2022-04-15T06:27
Suntec City,541,2022-04-15T06:32
Suntec City,1158,2022-03-04T11:47
Suntec City,1158,2022-03-04T11:52
Suntec City,1158,2022-03-04T11:57
Suntec City,1229,2022-03-04T12:37
Suntec City,1405,2022-03-05T04:47
Suntec City,169,2022-03-05T11:17
Suntec City,1387,2022-03-12T04:47
Suntec City,1255,2022-03-12T05:42
Suntec City,1205,2022-03-12T05:52
Suntec City,696,2022-03-12T10:02
Suntec City,583,2022-03-12T10:17
Suntec City,2300,2022-03-13T01:52
Suntec City,2300,2022-03-13T02:02
Suntec City,2061,2022-03-13T02:22
Suntec City,2061,2022-03-13T02:27
Suntec City,1966,2022-03-13T02:37
Suntec City,1966,2022-03-13T02:42
Suntec City,1638,2022-03-13T03:17
Suntec City,1638,2022-03-13T03:22
Suntec City,1525,2022-03-13T03:42
Suntec City,1066,2022-03-13T11:17
Suntec City,1095,2022-03-13T11:32
Suntec City,1191,2022-03-20T04:27
Suntec City,1010,2022-03-20T06:17
Suntec City,1010,2022-03-20T06:27
Suntec City,1231,2022-03-20T11:22
Suntec City,1279,2022-03-20T11:32
Suntec City,1064,2022-03-25T11:52
Suntec City,1064,2022-03-25T11:57
Suntec City,19,2022-03-26T11:27
Suntec City,97,2022-03-26T11:37
Suntec City,97,2022-03-26T11:42
Suntec City,1268,2022-03-27T03:47
Suntec City,1268,2022-03-27T03:52
Suntec City,1154,2022-03-27T04:07
Suntec City,1073,2022-03-27T11:07
Suntec City,1405,2022-04-02T04:32
Suntec City,1405,2022-04-02T04:37
Suntec City,1230,2022-04-02T05:47
Suntec City,598,2022-04-02T09:57
Suntec City,579,2022-04-02T12:02
Suntec City,579,2022-04-02T12:07
Suntec City,700,2022-04-02T12:22
Suntec City,700,2022-04-02T12:27
Suntec City,1974,2022-04-03T02:02
Suntec City,1974,2022-04-03T02:07
Suntec City,910,2022-04-03T04:22
Suntec City,1405,2022-04-03T09:57
Suntec City,1323,2022-04-03T11:12
Suntec City,1099,2022-04-08T11:42
Suntec City,1115,2022-04-08T12:37
Suntec City,1203,2022-04-08T12:47
Suntec City,1203,2022-04-08T12:52
Suntec City,1203,2022-04-08T12:57
Suntec City,1307,2022-04-09T06:42
Suntec City,1300,2022-04-09T07:02
Suntec City,738,2022-04-09T10:12
Suntec City,1149,2022-04-10T03:57
Suntec City,1243,2022-04-10T11:22
Suntec City,169,2022-03-05T11:22
Suntec City,261,2022-03-05T11:57
Suntec City,469,2022-03-05T12:32
Suntec City,1440,2022-03-12T04:42
Suntec City,1255,2022-03-12T05:37
Suntec City,496,2022-03-12T10:22
Suntec City,496,2022-03-12T10:27
Suntec City,362,2022-03-12T10:57
Suntec City,505,2022-03-12T12:22
Suntec City,650,2022-03-12T12:37
Suntec City,1966,2022-03-13T02:32
Suntec City,1019,2022-03-13T06:12
Suntec City,1095,2022-03-13T11:37
Suntec City,1311,2022-03-20T03:57
Suntec City,1238,2022-03-20T04:12
Suntec City,1192,2022-03-20T10:52
Suntec City,1195,2022-03-20T11:07
Suntec City,1096,2022-03-25T11:42
Suntec City,1532,2022-03-26T04:17
Suntec City,1532,2022-03-26T04:22
Suntec City,1340,2022-03-26T05:02
Suntec City,1340,2022-03-26T05:07
Suntec City,1340,2022-03-26T05:12
Suntec City,69,2022-03-26T11:02
Suntec City,1268,2022-03-27T03:57
Suntec City,1135,2022-04-03T03:57
Suntec City,1135,2022-04-03T04:02
Suntec City,886,2022-04-03T04:32
Suntec City,974,2022-04-03T06:27
Suntec City,1323,2022-04-03T11:07
Suntec City,1403,2022-04-03T11:32
Suntec City,1035,2022-04-08T11:47
Suntec City,1115,2022-04-08T12:42
Suntec City,1656,2022-04-09T04:12
Suntec City,1525,2022-04-09T04:42
Suntec City,1457,2022-04-09T04:52
Suntec City,1457,2022-04-09T05:02
Suntec City,1307,2022-04-09T06:37
Suntec City,1300,2022-04-09T06:52
Suntec City,1076,2022-04-10T04:07
Suntec City,1076,2022-04-10T04:12
Suntec City,1243,2022-04-10T11:27
Suntec City,1328,2022-04-10T11:32
Suntec City,1328,2022-04-10T11:37
Suntec City,541,2022-04-15T06:17
Suntec City,534,2022-04-15T06:22
Suntec City,199,2022-03-05T11:42
Suntec City,469,2022-03-05T12:27
Suntec City,1440,2022-03-12T04:37
Suntec City,436,2022-03-12T10:47
Suntec City,2300,2022-03-13T01:57
Suntec City,2178,2022-03-13T02:12
Suntec City,1525,2022-03-13T03:47
Suntec City,1075,2022-03-13T10:52
Suntec City,1066,2022-03-13T11:07
Suntec City,1069,2022-03-13T11:22
Suntec City,1069,2022-03-13T11:27
Suntec City,1238,2022-03-20T04:02
Suntec City,1191,2022-03-20T04:22
Suntec City,1195,2022-03-20T11:02
Suntec City,1195,2022-03-20T11:12
Suntec City,1231,2022-03-20T11:27
Suntec City,1096,2022-03-25T11:37
Suntec City,1064,2022-03-25T11:47
Suntec City,1059,2022-03-25T12:07
Suntec City,1059,2022-03-25T12:12
Suntec City,1112,2022-03-25T12:17
Suntec City,1112,2022-03-25T12:22
Suntec City,1112,2022-03-25T12:27
Suntec City,987,2022-03-27T05:42
Suntec City,987,2022-03-27T05:47
Suntec City,1405,2022-04-02T04:42
Suntec City,598,2022-04-02T10:02
Suntec City,525,2022-04-02T10:07
Suntec City,525,2022-04-02T10:12
Suntec City,1299,2022-04-03T10:52
Suntec City,1323,2022-04-03T11:02
Suntec City,1341,2022-04-03T11:22
Suntec City,1341,2022-04-03T11:27
Suntec City,1403,2022-04-03T11:42
Suntec City,1035,2022-04-08T11:57
Suntec City,1584,2022-04-09T04:17
Suntec City,1457,2022-04-09T04:57
Suntec City,1309,2022-04-09T06:22
Suntec City,1300,2022-04-09T06:57
Suntec City,738,2022-04-09T10:02
Suntec City,1149,2022-04-10T03:52
Suntec City,1076,2022-04-10T04:02
Suntec City,549,2022-04-15T06:02
Suntec City,543,2022-04-15T06:07
Suntec City,169,2022-03-05T11:27
Suntec City,1440,2022-03-12T04:32
Suntec City,362,2022-03-12T10:52
Suntec City,2178,2022-03-13T02:07
Suntec City,1075,2022-03-13T10:57
Suntec City,1075,2022-03-13T11:02
Suntec City,1066,2022-03-13T11:12
Suntec City,1311,2022-03-20T03:52
Suntec City,1238,2022-03-20T04:07
Suntec City,1191,2022-03-20T04:17
Suntec City,972,2022-03-20T06:07
Suntec City,1192,2022-03-20T10:57
Suntec City,1154,2022-03-27T04:02
Suntec City,1245,2022-04-02T05:37
Suntec City,1245,2022-04-02T05:42
Suntec City,481,2022-04-02T11:57
Suntec City,1029,2022-04-03T04:07
Suntec City,886,2022-04-03T04:42
Suntec City,841,2022-04-03T04:57
Suntec City,851,2022-04-03T05:57
Suntec City,851,2022-04-03T06:02
Suntec City,1388,2022-04-03T10:07
Suntec City,1388,2022-04-03T10:12
Suntec City,1299,2022-04-03T10:57
Suntec City,1403,2022-04-03T11:37
Suntec City,1035,2022-04-08T11:52
Suntec City,1584,2022-04-09T04:22
Suntec City,1584,2022-04-09T04:27
Suntec City,1525,2022-04-09T04:32
Suntec City,1457,2022-04-09T04:47
Suntec City,1309,2022-04-09T06:17
Suntec City,1307,2022-04-09T06:32
Suntec City,738,2022-04-09T10:07
Suntec City,1206,2022-04-10T11:07
Suntec City,1206,2022-04-10T11:12
Suntec City,877,2022-04-15T04:47
Suntec City,834,2022-04-15T04:52
Suntec City,543,2022-04-15T06:12
Suntec City,1181,2022-03-04T12:22
Suntec City,199,2022-03-05T11:37
Suntec City,261,2022-03-05T11:47
Suntec City,261,2022-03-05T11:52
Suntec City,357,2022-03-12T11:57
Suntec City,505,2022-03-12T12:27
Suntec City,650,2022-03-12T12:32
Suntec City,1131,2022-03-20T04:32
Suntec City,1131,2022-03-20T04:37
Suntec City,936,2022-03-20T05:57
Suntec City,972,2022-03-20T06:02
Suntec City,972,2022-03-20T06:12
Suntec City,1059,2022-03-25T12:02
Suntec City,1098,2022-03-27T04:22
Suntec City,808,2022-04-03T05:47
Suntec City,851,2022-04-03T05:52
Suntec City,1388,2022-04-03T10:02
Suntec City,1309,2022-04-09T06:27
Suntec City,1307,2022-04-09T06:47
Suntec City,647,2022-04-09T10:32
Suntec City,403,2022-04-09T11:12
Suntec City,617,2022-04-09T12:42
Suntec City,1076,2022-04-10T04:17
Suntec City,1206,2022-04-10T11:17
Suntec City,801,2022-04-15T04:57
Suntec City,762,2022-04-15T05:02
Suntec City,649,2022-04-15T05:22
Suntec City,1149,2022-03-04T12:07
Suntec City,1149,2022-03-04T12:12
Suntec City,1149,2022-03-04T12:17
Suntec City,199,2022-03-05T11:32
Suntec City,357,2022-03-12T12:02
Suntec City,650,2022-03-12T12:42
Suntec City,1120,2022-03-13T04:47
Suntec City,1120,2022-03-13T04:52
Suntec City,936,2022-03-20T05:52
Suntec City,399,2022-04-02T11:42
Suntec City,399,2022-04-02T11:47
Suntec City,481,2022-04-02T11:52
Suntec City,841,2022-04-03T04:47
Suntec City,1323,2022-04-03T11:17
Suntec City,1054,2022-04-08T12:32
Suntec City,647,2022-04-09T10:22
Suntec City,647,2022-04-09T10:27
Suntec City,539,2022-04-09T10:47
Suntec City,447,2022-04-09T10:52
Suntec City,733,2022-04-15T05:07
Suntec City,1181,2022-03-04T12:27
Suntec City,1181,2022-03-04T12:32
Suntec City,281,2022-03-12T11:22
Suntec City,324,2022-03-12T11:47
Suntec City,357,2022-03-12T11:52
Suntec City,433,2022-03-12T12:12
Suntec City,433,2022-03-12T12:17
Suntec City,650,2022-03-12T12:47
Suntec City,1371,2022-03-13T03:52
Suntec City,1371,2022-03-13T03:57
Suntec City,1371,2022-03-13T04:02
Suntec City,1120,2022-03-13T04:57
Suntec City,1469,2022-03-26T04:32
Suntec City,1150,2022-03-26T06:02
Suntec City,1150,2022-03-26T06:07
Suntec City,1068,2022-03-27T04:32
Suntec City,1357,2022-04-02T04:47
Suntec City,1282,2022-04-02T05:27
Suntec City,1245,2022-04-02T05:32
Suntec City,389,2022-04-02T11:27
Suntec City,389,2022-04-02T11:32
Suntec City,399,2022-04-02T11:37
Suntec City,841,2022-04-03T04:52
Suntec City,808,2022-04-03T05:42
Suntec City,647,2022-04-09T10:17
Suntec City,539,2022-04-09T10:42
Suntec City,617,2022-04-09T12:37
Suntec City,617,2022-04-09T12:47
Suntec City,953,2022-04-10T06:02
Suntec City,704,2022-04-15T05:12
Suntec City,686,2022-04-15T05:17
Suntec City,626,2022-04-15T05:27
Suntec City,619,2022-04-15T05:32
Suntec City,565,2022-04-15T05:57
Suntec City,294,2022-03-12T11:07
Suntec City,281,2022-03-12T11:17
Suntec City,281,2022-03-12T11:27
Suntec City,324,2022-03-12T11:42
Suntec City,1287,2022-03-13T04:07
Suntec City,1469,2022-03-26T04:37
Suntec City,1291,2022-03-26T05:22
Suntec City,1150,2022-03-26T06:12
Suntec City,1098,2022-03-27T04:27
Suntec City,1068,2022-03-27T04:42
Suntec City,1363,2022-04-03T10:32
Suntec City,1314,2022-04-03T10:37
Suntec City,1048,2022-04-08T12:17
Suntec City,1054,2022-04-08T12:27
Suntec City,1525,2022-04-09T04:37
Suntec City,1444,2022-04-09T05:17
Suntec City,403,2022-04-09T11:07
Suntec City,570,2022-04-15T05:52
Suntec City,294,2022-03-12T11:12
Suntec City,281,2022-03-12T11:32
Suntec City,324,2022-03-12T11:37
Suntec City,433,2022-03-12T12:07
Suntec City,1287,2022-03-13T04:12
Suntec City,1287,2022-03-13T04:17
Suntec City,1065,2022-03-13T05:07
Suntec City,1098,2022-03-20T04:47
Suntec City,1098,2022-03-20T04:52
Suntec City,1098,2022-03-20T04:57
Suntec City,1469,2022-03-26T04:42
Suntec City,1291,2022-03-26T05:32
Suntec City,1068,2022-03-27T04:37
Suntec City,418,2022-04-02T10:17
Suntec City,808,2022-04-03T05:37
Suntec City,1363,2022-04-03T10:27
Suntec City,1048,2022-04-08T12:02
Suntec City,1048,2022-04-08T12:07
Suntec City,1048,2022-04-08T12:12
Suntec City,1054,2022-04-08T12:22
Suntec City,1444,2022-04-09T05:07
Suntec City,1420,2022-04-09T05:32
Suntec City,1420,2022-04-09T05:37
Suntec City,1420,2022-04-09T05:42
Suntec City,539,2022-04-09T10:37
Suntec City,447,2022-04-09T10:57
Suntec City,447,2022-04-09T11:02
Suntec City,515,2022-04-09T12:32
Suntec City,1013,2022-04-10T04:27
Suntec City,1013,2022-04-10T04:32
Suntec City,294,2022-03-12T11:02
Suntec City,1202,2022-03-13T04:22
Suntec City,1180,2022-03-13T04:37
Suntec City,1065,2022-03-13T05:12
Suntec City,1017,2022-03-13T05:22
Suntec City,1006,2022-03-13T05:37
Suntec City,1029,2022-03-20T05:02
Suntec City,1291,2022-03-26T05:17
Suntec City,1291,2022-03-26T05:27
Suntec City,1167,2022-03-26T05:52
Suntec City,1167,2022-03-26T05:57
Suntec City,1357,2022-04-02T04:52
Suntec City,389,2022-04-02T11:22
Suntec City,792,2022-04-03T05:27
Suntec City,808,2022-04-03T05:32
Suntec City,1363,2022-04-03T10:17
Suntec City,1363,2022-04-03T10:22
Suntec City,1314,2022-04-03T10:42
Suntec City,1013,2022-04-10T04:22
Suntec City,907,2022-04-10T05:07
Suntec City,581,2022-04-15T05:37
Suntec City,558,2022-04-15T05:42
Suntec City,1202,2022-03-13T04:27
Suntec City,1180,2022-03-13T04:32
Suntec City,1180,2022-03-13T04:42
Suntec City,1065,2022-03-13T05:02
Suntec City,1017,2022-03-13T05:32
Suntec City,984,2022-03-20T05:22
Suntec City,1357,2022-04-02T04:57
Suntec City,1312,2022-04-02T05:02
Suntec City,1312,2022-04-02T05:17
Suntec City,418,2022-04-02T10:22
Suntec City,389,2022-04-02T11:17
Suntec City,814,2022-04-03T05:02
Suntec City,1314,2022-04-03T10:47
Suntec City,1444,2022-04-09T05:12
Suntec City,1430,2022-04-09T05:27
Suntec City,515,2022-04-09T12:22
Suntec City,515,2022-04-09T12:27
Suntec City,907,2022-04-10T05:12
Suntec City,568,2022-04-15T05:47
Suntec City,1017,2022-03-13T05:27
Suntec City,1006,2022-03-13T05:42
Suntec City,1029,2022-03-20T05:12
Suntec City,1200,2022-03-26T05:47
Suntec City,982,2022-03-27T05:12
Suntec City,980,2022-03-27T05:27
Suntec City,1312,2022-04-02T05:12
Suntec City,1282,2022-04-02T05:22
Suntec City,513,2022-04-02T10:57
Suntec City,814,2022-04-03T05:07
Suntec City,814,2022-04-03T05:12
Suntec City,792,2022-04-03T05:17
Suntec City,792,2022-04-03T05:22
Suntec City,1430,2022-04-09T05:22
Suntec City,515,2022-04-09T12:17
Suntec City,907,2022-04-10T05:17
Suntec City,881,2022-04-10T05:32
Suntec City,922,2022-04-10T05:47
Suntec City,922,2022-04-10T05:57
Suntec City,1017,2022-03-13T05:17
Suntec City,1006,2022-03-13T05:47
Suntec City,1029,2022-03-20T05:07
Suntec City,984,2022-03-20T05:27
Suntec City,947,2022-03-20T05:42
Suntec City,1200,2022-03-26T05:37
Suntec City,1200,2022-03-26T05:42
Suntec City,1312,2022-04-02T05:07
Suntec City,443,2022-04-02T11:07
Suntec City,403,2022-04-09T11:17
Suntec City,452,2022-04-09T12:02
Suntec City,452,2022-04-09T12:12
Suntec City,877,2022-04-10T05:22
Suntec City,881,2022-04-10T05:37
Suntec City,881,2022-04-10T05:42
Suntec City,922,2022-04-10T05:52
Suntec City,1013,2022-03-27T04:47
Suntec City,1013,2022-03-27T04:57
Suntec City,982,2022-03-27T05:02
Suntec City,982,2022-03-27T05:07
Suntec City,980,2022-03-27T05:17
Suntec City,980,2022-03-27T05:22
Suntec City,987,2022-03-27T05:32
Suntec City,987,2022-03-27T05:37
Suntec City,513,2022-04-02T10:47
Suntec City,1420,2022-04-09T05:47
Suntec City,1380,2022-04-09T05:52
Suntec City,1001,2022-04-10T04:37
Suntec City,1001,2022-04-10T04:42
Suntec City,1001,2022-04-10T04:47
Suntec City,966,2022-04-10T04:57
