Development,AvailableLots,timestamp
Suntec City,1374,2022-02-27T09:32
Suntec City,1374,2022-02-27T09:37
Suntec City,1667,2022-02-27T12:27
Suntec City,1796,2022-02-27T12:32
Suntec City,1869,2022-03-01T12:07
Suntec City,1873,2022-03-02T12:02
Suntec City,2139,2022-03-02T13:07
Suntec City,1073,2022-03-03T04:47
Suntec City,1073,2022-03-03T04:57
Suntec City,1663,2022-03-03T12:02
Suntec City,2040,2022-03-03T13:07
Suntec City,1904,2022-03-04T13:52
Suntec City,2305,2022-03-05T02:42
Suntec City,2127,2022-03-05T03:07
Suntec City,1794,2022-03-05T13:57
Suntec City,1985,2022-03-07T12:07
Suntec City,2127,2022-03-07T12:47
Suntec City,1841,2022-03-08T11:27
Suntec City,1864,2022-03-08T12:02
Suntec City,1953,2022-03-08T12:27
Suntec City,1171,2022-03-09T04:32
Suntec City,1110,2022-03-09T04:47
Suntec City,1110,2022-03-09T04:52
Suntec City,1827,2022-03-09T11:32
Suntec City,1815,2022-03-09T11:37
Suntec City,1815,2022-03-09T11:42
Suntec City,1906,2022-03-09T12:27
Suntec City,1955,2022-03-09T12:32
Suntec City,2044,2022-03-09T12:57
Suntec City,1954,2022-03-10T13:02
Suntec City,2043,2022-03-10T13:07
Suntec City,1263,2022-03-11T13:07
Suntec City,2521,2022-03-12T01:27
Suntec City,2521,2022-03-12T01:32
Suntec City,2482,2022-03-12T01:42
Suntec City,2286,2022-03-12T02:32
Suntec City,1593,2022-03-13T12:52
Suntec City,1748,2022-03-13T13:02
Suntec City,1591,2022-03-15T12:07
Suntec City,1591,2022-03-15T12:12
Suntec City,1762,2022-03-15T12:37
Suntec City,1939,2022-03-16T13:02
Suntec City,1939,2022-03-16T13:07
Suntec City,1939,2022-03-16T13:12
Suntec City,1854,2022-03-19T03:42
Suntec City,1091,2022-03-19T07:42
Suntec City,1056,2022-03-19T07:52
Suntec City,1031,2022-03-19T08:02
Suntec City,1031,2022-03-19T08:12
Suntec City,924,2022-03-19T08:32
Suntec City,1195,2022-03-19T13:17
Suntec City,1195,2022-03-19T13:27
Suntec City,2674,2022-03-20T00:07
Suntec City,1939,2022-03-22T12:07
Suntec City,2044,2022-03-22T12:37
Suntec City,2044,2022-03-22T12:42
Suntec City,2733,2022-03-22T17:47
Suntec City,2734,2022-03-22T18:12
Suntec City,2736,2022-03-22T18:17
Suntec City,2736,2022-03-22T18:52
Suntec City,2748,2022-03-22T19:17
Suntec City,2748,2022-03-22T19:22
Suntec City,2748,2022-03-22T19:27
Suntec City,2748,2022-03-22T19:37
Suntec City,2748,2022-03-22T19:42
Suntec City,2750,2022-03-22T21:17
Suntec City,2751,2022-03-22T21:32
Suntec City,2751,2022-03-22T21:42
Suntec City,1714,2022-03-23T11:37
Suntec City,2697,2022-03-24T16:27
Suntec City,2743,2022-03-24T21:47
Suntec City,2743,2022-03-24T21:52
Suntec City,2740,2022-03-24T22:32
Suntec City,1088,2022-03-25T04:27
Suntec City,963,2022-03-25T04:57
Suntec City,2401,2022-03-25T14:52
Suntec City,2506,2022-03-25T15:42
Suntec City,2539,2022-03-25T15:47
Suntec City,2700,2022-03-25T17:37
Suntec City,2732,2022-03-25T23:27
Suntec City,2715,2022-03-25T23:47
Suntec City,2595,2022-03-26T00:47
Suntec City,2595,2022-03-26T00:57
Suntec City,2257,2022-03-26T02:37
Suntec City,2179,2022-03-26T02:52
Suntec City,2179,2022-03-26T02:57
Suntec City,2727,2022-03-26T19:12
Suntec City,2734,2022-03-26T21:22
Suntec City,2734,2022-03-26T21:32
Suntec City,2733,2022-03-26T22:02
Suntec City,2733,2022-03-26T22:07
Suntec City,2733,2022-03-26T22:17
Suntec City,2733,2022-03-26T22:22
Suntec City,2733,2022-03-26T22:27
Suntec City,2669,2022-03-28T15:52
Suntec City,2697,2022-03-28T16:32
Suntec City,2736,2022-03-28T17:47
Suntec City,2736,2022-03-28T17:52
Suntec City,2736,2022-03-28T17:57
Suntec City,2131,2022-03-29T13:27
Suntec City,950,2022-03-30T04:52
Suntec City,950,2022-03-30T04:57
Suntec City,2086,2022-03-30T13:22
Suntec City,2739,2022-03-30T20:42
Suntec City,2740,2022-03-30T21:37
Suntec City,2740,2022-03-30T21:42
Suntec City,2742,2022-03-30T21:52
Suntec City,2742,2022-03-30T21:57
Suntec City,1650,2022-03-31T11:27
Suntec City,958,2022-04-01T04:52
Suntec City,922,2022-04-01T05:17
Suntec City,1666,2022-04-01T13:42
Suntec City,2320,2022-04-02T02:27
Suntec City,1916,2022-04-02T13:52
Suntec City,1948,2022-04-03T12:57
Suntec City,2094,2022-04-03T13:02
Suntec City,2094,2022-04-03T13:07
Suntec City,2094,2022-04-03T13:12
Suntec City,2224,2022-04-03T13:17
Suntec City,1852,2022-04-04T11:57
Suntec City,1959,2022-04-04T12:17
Suntec City,2038,2022-04-04T12:37
Suntec City,2038,2022-04-04T12:42
Suntec City,2095,2022-04-04T13:02
Suntec City,2170,2022-04-04T13:07
Suntec City,1775,2022-04-05T11:32
Suntec City,1892,2022-04-05T12:42
Suntec City,1967,2022-04-05T12:47
Suntec City,2725,2022-04-06T18:22
Suntec City,2749,2022-04-06T20:22
Suntec City,2748,2022-04-06T20:57
Suntec City,2748,2022-04-06T21:07
Suntec City,1022,2022-04-07T04:32
Suntec City,1022,2022-04-07T04:42
Suntec City,909,2022-04-07T05:02
Suntec City,1052,2022-04-08T04:27
Suntec City,1013,2022-04-08T04:42
Suntec City,915,2022-04-08T05:37
Suntec City,906,2022-04-08T05:47
Suntec City,1352,2022-04-08T10:52
Suntec City,1682,2022-04-08T13:42
Suntec City,2575,2022-04-09T01:02
Suntec City,2374,2022-04-09T02:22
Suntec City,2683,2022-04-10T00:12
Suntec City,2661,2022-04-10T00:17
Suntec City,1707,2022-04-13T12:12
Suntec City,885,2022-04-14T04:32
Suntec City,830,2022-04-14T05:07
Suntec City,457,2022-04-15T08:37
Suntec City,883,2022-04-15T12:57
Suntec City,907,2022-04-15T13:02
Suntec City,1307,2022-04-16T07:47
Suntec City,1401,2022-04-17T03:12
Suntec City,1823,2022-04-19T12:12
Suntec City,1162,2022-02-27T07:12
Suntec City,1296,2022-02-27T07:32
Suntec City,1296,2022-02-27T07:42
Suntec City,1980,2022-03-02T12:47
Suntec City,2139,2022-03-02T13:02
Suntec City,1758,2022-03-03T12:17
Suntec City,1415,2022-03-04T10:52
Suntec City,1415,2022-03-04T10:57
Suntec City,2392,2022-03-05T02:12
Suntec City,2305,2022-03-05T02:37
Suntec City,1880,2022-03-07T11:42
Suntec City,2071,2022-03-07T12:32
Suntec City,1841,2022-03-08T11:17
Suntec City,1888,2022-03-08T12:12
Suntec City,1090,2022-03-11T11:07
Suntec City,1090,2022-03-11T11:12
Suntec City,1263,2022-03-11T13:12
Suntec City,2286,2022-03-12T02:37
Suntec City,2228,2022-03-12T02:52
Suntec City,2122,2022-03-12T03:02
Suntec City,1035,2022-03-12T09:02
Suntec City,866,2022-03-12T09:22
Suntec City,1918,2022-03-12T14:07
Suntec City,772,2022-03-16T05:07
Suntec City,1546,2022-03-16T11:47
Suntec City,1848,2022-03-16T12:57
Suntec City,684,2022-03-17T05:22
Suntec City,684,2022-03-17T05:32
Suntec City,1468,2022-03-17T12:27
Suntec City,857,2022-03-18T12:37
Suntec City,1725,2022-03-19T03:47
Suntec City,1091,2022-03-19T07:37
Suntec City,1056,2022-03-19T07:47
Suntec City,743,2022-03-19T09:17
Suntec City,743,2022-03-19T09:27
Suntec City,653,2022-03-19T09:37
Suntec City,1326,2022-03-20T08:22
Suntec City,1345,2022-03-20T08:32
Suntec City,1655,2022-03-20T12:37
Suntec City,1795,2022-03-20T12:47
Suntec City,1795,2022-03-20T12:52
Suntec City,1986,2022-03-22T12:17
Suntec City,1986,2022-03-22T12:22
Suntec City,1986,2022-03-22T12:27
Suntec City,2107,2022-03-22T12:47
Suntec City,2736,2022-03-22T19:02
Suntec City,2736,2022-03-22T19:12
Suntec City,2750,2022-03-22T20:22
Suntec City,2750,2022-03-22T21:27
Suntec City,1714,2022-03-23T11:42
Suntec City,1886,2022-03-23T12:37
Suntec City,1962,2022-03-23T12:52
Suntec City,1024,2022-03-25T04:37
Suntec City,2045,2022-03-25T14:02
Suntec City,2332,2022-03-25T14:37
Suntec City,2739,2022-03-25T23:12
Suntec City,2732,2022-03-25T23:17
Suntec City,2723,2022-03-25T23:37
Suntec City,2715,2022-03-25T23:52
Suntec City,2595,2022-03-26T01:02
Suntec City,2301,2022-03-26T02:27
Suntec City,1381,2022-03-26T13:37
Suntec City,1381,2022-03-26T13:42
Suntec City,1381,2022-03-26T13:47
Suntec City,2731,2022-03-26T19:37
Suntec City,2731,2022-03-26T19:42
Suntec City,2732,2022-03-26T19:47
Suntec City,2734,2022-03-26T21:07
Suntec City,2733,2022-03-26T21:47
Suntec City,2734,2022-03-26T22:42
Suntec City,2733,2022-03-26T22:47
Suntec City,2729,2022-03-26T23:17
Suntec City,2652,2022-03-27T00:17
Suntec City,2333,2022-03-28T13:32
Suntec City,2654,2022-03-28T15:47
Suntec City,2688,2022-03-28T16:27
Suntec City,2697,2022-03-28T16:42
Suntec City,2709,2022-03-28T16:47
Suntec City,2721,2022-03-28T17:02
Suntec City,2721,2022-03-28T17:07
Suntec City,2721,2022-03-28T17:17
Suntec City,2726,2022-03-28T17:22
Suntec City,2734,2022-03-28T17:32
Suntec City,2734,2022-03-28T17:37
Suntec City,2131,2022-03-29T13:22
Suntec City,2740,2022-03-30T20:02
Suntec City,2740,2022-03-30T20:17
Suntec City,2740,2022-03-30T20:27
Suntec City,2738,2022-03-30T21:02
Suntec City,2741,2022-03-30T21:27
Suntec City,1650,2022-03-31T11:22
Suntec City,1650,2022-03-31T11:32
Suntec City,937,2022-04-01T05:12
Suntec City,1277,2022-04-01T11:12
Suntec City,1205,2022-04-01T11:32
Suntec City,1666,2022-04-01T13:37
Suntec City,2262,2022-04-02T02:37
Suntec City,2262,2022-04-02T02:42
Suntec City,1942,2022-04-02T03:22
Suntec City,1916,2022-04-02T13:57
Suntec City,1948,2022-04-03T12:52
Suntec City,1832,2022-04-04T11:47
Suntec City,1852,2022-04-04T11:52
Suntec City,1907,2022-04-04T12:02
Suntec City,1907,2022-04-04T12:07
Suntec City,1959,2022-04-04T12:22
Suntec City,2038,2022-04-04T12:32
Suntec City,2095,2022-04-04T12:52
Suntec City,2095,2022-04-04T12:57
Suntec City,1775,2022-04-05T11:47
Suntec City,2747,2022-04-06T19:57
Suntec City,2749,2022-04-06T20:07
Suntec City,2749,2022-04-06T20:37
Suntec City,2748,2022-04-06T20:52
Suntec City,2749,2022-04-06T21:37
Suntec City,958,2022-04-07T04:47
Suntec City,909,2022-04-07T05:12
Suntec City,1013,2022-04-08T04:32
Suntec City,1013,2022-04-08T04:37
Suntec City,989,2022-04-08T04:52
Suntec City,954,2022-04-08T05:22
Suntec City,954,2022-04-08T05:27
Suntec City,915,2022-04-08T05:42
Suntec City,1682,2022-04-08T13:37
Suntec City,2374,2022-04-09T02:17
Suntec City,2374,2022-04-09T02:27
Suntec City,2231,2022-04-09T02:52
Suntec City,1521,2022-04-09T13:47
Suntec City,2683,2022-04-10T00:07
Suntec City,2661,2022-04-10T00:22
Suntec City,2661,2022-04-10T00:27
Suntec City,1685,2022-04-13T12:07
Suntec City,1849,2022-04-13T12:42
Suntec City,845,2022-04-14T04:57
Suntec City,1430,2022-04-15T03:42
Suntec City,426,2022-04-15T08:27
Suntec City,448,2022-04-15T08:32
Suntec City,340,2022-04-15T09:37
Suntec City,320,2022-04-15T09:42
Suntec City,306,2022-04-15T09:47
Suntec City,1713,2022-04-16T04:12
Suntec City,2054,2022-04-17T01:42
Suntec City,1993,2022-04-17T01:47
Suntec City,1812,2022-04-17T02:07
Suntec City,1777,2022-04-17T02:12
Suntec City,1628,2022-04-17T02:42
Suntec City,1583,2022-04-17T02:47
Suntec City,1568,2022-04-17T02:52
Suntec City,1526,2022-04-17T02:57
Suntec City,1498,2022-04-17T03:02
Suntec City,1376,2022-04-17T03:17
Suntec City,1367,2022-04-17T09:17
Suntec City,1099,2022-02-27T06:57
Suntec City,1099,2022-02-27T07:02
Suntec City,1162,2022-02-27T07:07
Suntec City,1296,2022-02-27T07:37
Suntec City,1331,2022-02-27T07:47
Suntec City,1374,2022-02-27T09:42
Suntec City,1869,2022-03-01T12:12
Suntec City,1980,2022-03-02T12:42
Suntec City,1719,2022-03-03T12:07
Suntec City,2040,2022-03-03T13:02
Suntec City,1091,2022-03-04T04:32
Suntec City,1091,2022-03-04T04:37
Suntec City,1756,2022-03-04T13:42
Suntec City,891,2022-03-05T09:27
Suntec City,1794,2022-03-05T13:47
Suntec City,1948,2022-03-07T11:57
Suntec City,2127,2022-03-07T12:42
Suntec City,1724,2022-03-10T11:52
Suntec City,1724,2022-03-10T11:57
Suntec City,1871,2022-03-10T12:37
Suntec City,2228,2022-03-12T02:47
Suntec City,2122,2022-03-12T03:07
Suntec City,2122,2022-03-12T03:12
Suntec City,982,2022-03-12T09:07
Suntec City,1144,2022-03-18T13:07
Suntec City,1725,2022-03-19T03:57
Suntec City,1056,2022-03-19T07:57
Suntec City,1031,2022-03-19T08:07
Suntec City,743,2022-03-19T09:22
Suntec City,1719,2022-03-19T13:52
Suntec City,1326,2022-03-20T08:27
Suntec City,1336,2022-03-20T08:47
Suntec City,1552,2022-03-20T12:27
Suntec City,1655,2022-03-20T12:32
Suntec City,1655,2022-03-20T12:42
Suntec City,2748,2022-03-22T19:32
Suntec City,2749,2022-03-22T19:52
Suntec City,2749,2022-03-22T19:57
Suntec City,2750,2022-03-22T20:02
Suntec City,2750,2022-03-22T20:17
Suntec City,2750,2022-03-22T20:27
Suntec City,2750,2022-03-22T20:37
Suntec City,1886,2022-03-23T12:42
Suntec City,1962,2022-03-23T12:47
Suntec City,895,2022-03-25T05:22
Suntec City,1315,2022-03-25T10:57
Suntec City,2746,2022-03-25T19:57
Suntec City,2748,2022-03-25T21:12
Suntec City,2748,2022-03-25T21:17
Suntec City,2747,2022-03-25T21:27
Suntec City,2746,2022-03-25T21:37
Suntec City,2747,2022-03-25T22:42
Suntec City,2744,2022-03-25T23:02
Suntec City,2723,2022-03-25T23:32
Suntec City,2723,2022-03-25T23:42
Suntec City,2715,2022-03-25T23:57
Suntec City,2693,2022-03-26T00:02
Suntec City,2535,2022-03-26T01:07
Suntec City,2535,2022-03-26T01:12
Suntec City,2179,2022-03-26T02:47
Suntec City,2732,2022-03-26T19:52
Suntec City,2732,2022-03-26T19:57
Suntec City,2733,2022-03-26T20:07
Suntec City,2734,2022-03-26T20:17
Suntec City,2734,2022-03-26T20:37
Suntec City,2734,2022-03-26T20:47
Suntec City,2734,2022-03-26T20:57
Suntec City,2734,2022-03-26T21:17
Suntec City,2734,2022-03-26T21:27
Suntec City,2733,2022-03-26T22:12
Suntec City,2734,2022-03-26T22:32
Suntec City,2734,2022-03-26T22:37
Suntec City,2733,2022-03-26T22:52
Suntec City,2733,2022-03-26T22:57
Suntec City,2729,2022-03-26T23:07
Suntec City,2729,2022-03-26T23:12
Suntec City,2719,2022-03-26T23:22
Suntec City,2677,2022-03-27T00:12
Suntec City,2652,2022-03-27T00:27
Suntec City,1664,2022-03-27T12:37
Suntec City,2253,2022-03-28T13:27
Suntec City,2654,2022-03-28T15:42
Suntec City,2669,2022-03-28T15:57
Suntec City,2678,2022-03-28T16:07
Suntec City,2688,2022-03-28T16:22
Suntec City,2697,2022-03-28T16:37
Suntec City,2726,2022-03-28T17:27
Suntec City,2740,2022-03-30T20:07
Suntec City,2740,2022-03-30T20:12
Suntec City,2741,2022-03-30T21:22
Suntec City,970,2022-03-31T05:07
Suntec City,1650,2022-03-31T11:17
Suntec City,922,2022-04-01T05:27
Suntec City,1205,2022-04-01T11:27
Suntec City,2320,2022-04-02T02:22
Suntec City,2176,2022-04-02T02:47
Suntec City,2176,2022-04-02T02:57
Suntec City,2071,2022-04-02T03:12
Suntec City,1942,2022-04-02T03:32
Suntec City,1689,2022-04-02T13:32
Suntec City,2705,2022-04-02T23:57
Suntec City,2666,2022-04-03T00:22
Suntec City,2666,2022-04-03T00:27
Suntec City,1832,2022-04-04T11:42
Suntec City,1907,2022-04-04T12:12
Suntec City,2038,2022-04-04T12:47
Suntec City,1775,2022-04-05T11:42
Suntec City,1892,2022-04-05T12:32
Suntec City,1892,2022-04-05T12:37
Suntec City,1927,2022-04-06T12:32
Suntec City,1927,2022-04-06T12:37
Suntec City,2007,2022-04-06T12:47
Suntec City,2094,2022-04-06T13:02
Suntec City,2094,2022-04-06T13:12
Suntec City,2748,2022-04-06T21:02
Suntec City,2748,2022-04-06T21:12
Suntec City,2750,2022-04-06T21:27
Suntec City,2749,2022-04-06T21:47
Suntec City,2168,2022-04-07T13:27
Suntec City,1013,2022-04-08T04:47
Suntec City,2307,2022-04-09T02:37
Suntec City,2307,2022-04-09T02:42
Suntec City,1521,2022-04-09T13:37
Suntec City,2683,2022-04-10T00:02
Suntec City,1776,2022-04-10T12:42
Suntec City,1776,2022-04-10T12:47
Suntec City,1658,2022-04-13T11:52
Suntec City,1668,2022-04-13T12:02
Suntec City,874,2022-04-14T04:37
Suntec City,835,2022-04-14T05:02
Suntec City,459,2022-04-15T08:42
Suntec City,791,2022-04-15T12:52
Suntec City,1275,2022-04-16T06:52
Suntec City,1276,2022-04-16T06:57
Suntec City,1281,2022-04-16T07:02
Suntec City,634,2022-04-16T09:57
Suntec City,723,2022-04-16T12:32
Suntec City,1707,2022-04-17T02:27
Suntec City,1676,2022-04-17T02:32
Suntec City,1466,2022-04-17T03:07
Suntec City,1304,2022-04-17T03:22
Suntec City,1351,2022-04-17T09:22
Suntec City,1343,2022-04-17T09:27
Suntec City,1338,2022-04-17T09:32
Suntec City,2054,2022-04-19T12:57
Suntec City,1331,2022-02-27T09:47
Suntec City,1331,2022-02-27T09:52
Suntec City,2075,2022-03-02T12:52
Suntec City,1758,2022-03-03T12:27
Suntec City,1091,2022-03-04T04:52
Suntec City,2127,2022-03-05T03:17
Suntec City,1794,2022-03-05T13:52
Suntec City,1948,2022-03-07T11:47
Suntec City,2071,2022-03-07T12:27
Suntec City,2127,2022-03-07T12:37
Suntec City,1953,2022-03-08T12:32
Suntec City,2023,2022-03-08T12:42
Suntec City,2023,2022-03-08T12:47
Suntec City,1824,2022-03-09T11:52
Suntec City,1866,2022-03-09T12:07
Suntec City,1866,2022-03-09T12:12
Suntec City,1866,2022-03-09T12:17
Suntec City,2228,2022-03-12T02:57
Suntec City,982,2022-03-12T09:12
Suntec City,866,2022-03-12T09:27
Suntec City,2731,2022-03-12T23:17
Suntec City,1848,2022-03-16T12:47
Suntec City,1848,2022-03-16T12:52
Suntec City,1725,2022-03-19T03:52
Suntec City,1085,2022-03-19T06:57
Suntec City,1097,2022-03-19T07:12
Suntec City,837,2022-03-19T09:12
Suntec City,2655,2022-03-20T00:17
Suntec City,2655,2022-03-20T00:22
Suntec City,2655,2022-03-20T00:27
Suntec City,2618,2022-03-20T00:37
Suntec City,2618,2022-03-20T00:42
Suntec City,1326,2022-03-20T08:17
Suntec City,1345,2022-03-20T08:37
Suntec City,2750,2022-03-22T20:12
Suntec City,2750,2022-03-22T20:32
Suntec City,2750,2022-03-22T20:42
Suntec City,2751,2022-03-22T20:57
Suntec City,2750,2022-03-22T21:02
Suntec City,2750,2022-03-22T21:07
Suntec City,2750,2022-03-22T21:12
Suntec City,1751,2022-03-23T12:12
Suntec City,1886,2022-03-23T12:32
Suntec City,963,2022-03-25T04:47
Suntec City,963,2022-03-25T04:52
Suntec City,925,2022-03-25T05:02
Suntec City,925,2022-03-25T05:07
Suntec City,2332,2022-03-25T14:42
Suntec City,2744,2022-03-25T19:42
Suntec City,2746,2022-03-25T19:52
Suntec City,2747,2022-03-25T20:02
Suntec City,2747,2022-03-25T20:12
Suntec City,2747,2022-03-25T20:17
Suntec City,2747,2022-03-25T20:37
Suntec City,2747,2022-03-25T21:22
Suntec City,2746,2022-03-25T21:32
Suntec City,2747,2022-03-25T22:47
Suntec City,2744,2022-03-25T22:52
Suntec City,2744,2022-03-25T22:57
Suntec City,2732,2022-03-25T23:22
Suntec City,1059,2022-03-26T08:17
Suntec City,1118,2022-03-26T13:17
Suntec City,1118,2022-03-26T13:22
Suntec City,1118,2022-03-26T13:32
Suntec City,2732,2022-03-26T20:02
Suntec City,2733,2022-03-26T20:12
Suntec City,2734,2022-03-26T20:22
Suntec City,2734,2022-03-26T20:42
Suntec City,2734,2022-03-26T21:02
Suntec City,2734,2022-03-26T21:12
Suntec City,2733,2022-03-26T21:37
Suntec City,2733,2022-03-26T21:42
Suntec City,2734,2022-03-26T21:52
Suntec City,2734,2022-03-26T21:57
Suntec City,2733,2022-03-26T23:02
Suntec City,2677,2022-03-27T00:02
Suntec City,2677,2022-03-27T00:07
Suntec City,2652,2022-03-27T00:22
Suntec City,1301,2022-03-27T08:22
Suntec City,1301,2022-03-27T08:27
Suntec City,1352,2022-03-27T08:32
Suntec City,1664,2022-03-27T12:32
Suntec City,2253,2022-03-28T13:17
Suntec City,2253,2022-03-28T13:22
Suntec City,2709,2022-03-28T16:52
Suntec City,2709,2022-03-28T16:57
Suntec City,2721,2022-03-28T17:12
Suntec City,2734,2022-03-28T17:42
Suntec City,1913,2022-03-29T12:57
Suntec City,2000,2022-03-30T13:07
Suntec City,2000,2022-03-30T13:12
Suntec City,2000,2022-03-30T13:17
Suntec City,2740,2022-03-30T20:22
Suntec City,2738,2022-03-30T21:07
Suntec City,2738,2022-03-30T21:12
Suntec City,2738,2022-03-30T21:17
Suntec City,970,2022-03-31T05:02
Suntec City,1654,2022-03-31T11:42
Suntec City,1874,2022-03-31T12:47
Suntec City,1874,2022-03-31T12:57
Suntec City,1956,2022-03-31T13:07
Suntec City,1205,2022-04-01T11:22
Suntec City,2071,2022-04-02T03:07
Suntec City,2071,2022-04-02T03:17
Suntec City,1689,2022-04-02T13:37
Suntec City,1689,2022-04-02T13:42
Suntec City,2722,2022-04-02T23:12
Suntec City,2711,2022-04-02T23:47
Suntec City,2705,2022-04-02T23:52
Suntec City,2705,2022-04-03T00:02
Suntec City,2681,2022-04-03T00:07
Suntec City,2666,2022-04-03T00:17
Suntec City,1959,2022-04-04T12:27
Suntec City,1804,2022-04-05T12:07
Suntec City,1804,2022-04-05T12:12
Suntec City,1927,2022-04-06T12:42
Suntec City,2007,2022-04-06T12:57
Suntec City,2094,2022-04-06T13:07
Suntec City,2750,2022-04-06T21:17
Suntec City,2750,2022-04-06T21:22
Suntec City,2750,2022-04-06T21:32
Suntec City,2749,2022-04-06T21:42
Suntec City,2750,2022-04-06T21:52
Suntec City,958,2022-04-07T04:52
Suntec City,2168,2022-04-07T13:32
Suntec City,2307,2022-04-09T02:32
Suntec City,2231,2022-04-09T02:47
Suntec City,2231,2022-04-09T02:57
Suntec City,1521,2022-04-09T13:42
Suntec City,1658,2022-04-13T11:57
Suntec City,1834,2022-04-13T12:37
Suntec City,858,2022-04-14T04:47
Suntec City,849,2022-04-14T04:52
Suntec City,1403,2022-04-15T03:47
Suntec City,371,2022-04-15T08:17
Suntec City,404,2022-04-15T08:22
Suntec City,272,2022-04-15T09:52
Suntec City,530,2022-04-15T12:27
Suntec City,1692,2022-04-16T04:17
Suntec City,1278,2022-04-16T07:07
Suntec City,1295,2022-04-16T07:12
Suntec City,1942,2022-04-17T01:52
